packet_id,piece_catalog_raw,leaf_order_raw,leaf_count,difficulty,start_left_raw,end_right_raw,boundary_indices
veneer_packet_00010,rawleaf_0010_2_Q4WEQ~left:LX80amber~right:RQ30ochre~wood:satinwood~figure:stripe~wax:black~caliper:28~pin:8 || shopnote~left:IGNORE_48~right:IGNORE_58~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0010_1_8MZPX~left:LX08amber~right:RQ80ivory~wood:satinwood~figure:ray~wax:blue~caliper:25~pin:8 || rawleaf_0010_3_VNVG4~left:LX30gesso~right:RQ77nacre~wood:elm burl~figure:mottle~wax:blue~caliper:17~pin:9 || rawleaf_0010_6_WP2LP~left:LX17bistre~right:RQ42kermes~wood:satinwood~figure:flame~wax:red~caliper:20~pin:5 || rawleaf_0010_5_6G7ND~left:LX71hazel~right:RQ17juniper~wood:rosewood~figure:ripple~wax:green~caliper:20~pin:7 || rawleaf_0010_4_4BGFJ~left:LX77flax~right:RQ71pewter~wood:satinwood~figure:mottle~wax:yellow~caliper:19~pin:5 || rawleaf_0010_0_W9524~left:START_DAMAR~right:RQ08ivory~wood:maple~figure:stripe~wax:red~caliper:25~pin:3 || rawleaf_0010_7_LEHXB~left:LX42cedar~right:END_EBONY~wood:rosewood~figure:flame~wax:white~caliper:18~pin:9,rawleaf_0010_0_W9524|rawleaf_0010_1_8MZPX|rawleaf_0010_2_Q4WEQ|rawleaf_0010_3_VNVG4|rawleaf_0010_4_4BGFJ|rawleaf_0010_5_6G7ND|rawleaf_0010_6_WP2LP|rawleaf_0010_7_LEHXB,8,smudged,START_DAMAR,END_EBONY,8|80|30|77|71|17|42
veneer_packet_00011,rawleaf_0011_2_VJ9ZX~left:LX28elm~right:RQ50kermes~wood:maple~figure:ripple~wax:red~caliper:28~pin:2 || rawleaf_0011_5_42B26~left:LX40amber~right:RQ59lichen~wood:satinwood~figure:birdseye~wax:yellow~caliper:26~pin:9 || rawleaf_0011_4_8B8UT~left:LX49bistre~right:RQ40ivory~wood:rosewood~figure:curl~wax:black~caliper:24~pin:7 || rawleaf_0011_7_UK8MW~left:LX39hazel~right:END_EBONY~wood:elm burl~figure:curl~wax:black~caliper:23~pin:0 || rawleaf_0011_0_UBN7W~left:START_CLOVE~right:RQ76madder~wood:pearwood~figure:stripe~wax:blue~caliper:17~pin:8 || rawleaf_0011_3_9EK98~left:LX50cedar~right:RQ49juniper~wood:pearwood~figure:curl~wax:red~caliper:25~pin:4 || rawleaf_0011_1_8UPKM~left:LX76elm~right:RQ28madder~wood:maple~figure:flame~wax:blue~caliper:27~pin:6 || rawleaf_0011_6_2L5ES~left:LX59drift~right:RQ39pewter~wood:elm burl~figure:fiddleback~wax:white~caliper:27~pin:2,rawleaf_0011_0_UBN7W|rawleaf_0011_1_8UPKM|rawleaf_0011_2_VJ9ZX|rawleaf_0011_3_9EK98|rawleaf_0011_4_8B8UT|rawleaf_0011_5_42B26|rawleaf_0011_6_2L5ES|rawleaf_0011_7_UK8MW,8,plain,START_CLOVE,END_EBONY,76|28|50|49|40|59|39
veneer_packet_00012,guardstrip~left:GUARD_36~right:GUARD_38~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || rawleaf_0012_0_32V8H~left:START_ASTER~right:RQ07pewter~wood:elm burl~figure:ripple~wax:yellow~caliper:18~pin:1 || rawleaf_0012_1_QS5WU~left:LX07hazel~right:RQ19lichen~wood:elm burl~figure:curl~wax:white~caliper:24~pin:5 || rawleaf_0012_5_ESM38~left:LX04elm~right:RQ09juniper~wood:rosewood~figure:flame~wax:green~caliper:26~pin:1 || rawleaf_0012_7_EFL2D~left:LX71hazel~right:END_HOLLY~wood:pearwood~figure:ray~wax:red~caliper:26~pin:0 || rawleaf_0012_6_UY8UV~left:LX09bistre~right:RQ71pewter~wood:walnut~figure:ray~wax:black~caliper:23~pin:9 || rawleaf_0012_2_P3SPY~left:LX19drift~right:RQ11lichen~wood:pearwood~figure:flame~wax:yellow~caliper:21~pin:6 || rawleaf_0012_4_57HGU~left:LX53flax~right:RQ04madder~wood:satinwood~figure:flame~wax:blue~caliper:25~pin:3 || shopnote~left:IGNORE_31~right:IGNORE_42~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0012_3_7T8V6~left:LX11drift~right:RQ53nacre~wood:satinwood~figure:mottle~wax:white~caliper:28~pin:4,rawleaf_0012_0_32V8H|rawleaf_0012_1_QS5WU|rawleaf_0012_2_P3SPY|rawleaf_0012_3_7T8V6|rawleaf_0012_4_57HGU|rawleaf_0012_5_ESM38|rawleaf_0012_6_UY8UV|rawleaf_0012_7_EFL2D,8,busy,START_ASTER,END_HOLLY,7|19|11|53|4|9|71
veneer_packet_00013,rawleaf_0013_4_EZTLG~left:LX46gesso~right:RQ40ivory~wood:maple~figure:ray~wax:red~caliper:22~pin:4 || rawleaf_0013_3_8N4XK~left:LX03drift~right:RQ46ochre~wood:walnut~figure:stripe~wax:red~caliper:17~pin:2 || rawleaf_0013_2_HELKX~left:LX49bistre~right:RQ03lichen~wood:pearwood~figure:birdseye~wax:yellow~caliper:20~pin:7 || rawleaf_0013_1_Z3SUZ~left:LX14gesso~right:RQ49juniper~wood:satinwood~figure:birdseye~wax:blue~caliper:17~pin:7 || rawleaf_0013_5_Y6HLG~left:LX40amber~right:RQ39pewter~wood:pearwood~figure:ripple~wax:white~caliper:20~pin:0 || rawleaf_0013_0_9SYT3~left:START_ASTER~right:RQ14ochre~wood:pearwood~figure:stripe~wax:green~caliper:18~pin:6 || rawleaf_0013_7_U4MZP~left:LX25bistre~right:END_HOLLY~wood:pearwood~figure:flame~wax:yellow~caliper:18~pin:9 || rawleaf_0013_6_BW82Z~left:LX39hazel~right:RQ25juniper~wood:elm burl~figure:mottle~wax:red~caliper:27~pin:5,rawleaf_0013_0_9SYT3|rawleaf_0013_1_Z3SUZ|rawleaf_0013_2_HELKX|rawleaf_0013_3_8N4XK|rawleaf_0013_4_EZTLG|rawleaf_0013_5_Y6HLG|rawleaf_0013_6_BW82Z|rawleaf_0013_7_U4MZP,8,plain,START_ASTER,END_HOLLY,14|49|3|46|40|39|25
veneer_packet_00014,rawleaf_0014_3_889ET~left:LX02cedar~right:RQ41juniper~wood:satinwood~figure:mottle~wax:red~caliper:23~pin:6 || rawleaf_0014_2_XBM7Y~left:LX59drift~right:RQ02kermes~wood:pearwood~figure:birdseye~wax:yellow~caliper:19~pin:8 || rawleaf_0014_7_MSDVT~left:LX03drift~right:END_HOLLY~wood:elm burl~figure:mottle~wax:blue~caliper:23~pin:4 || rawleaf_0014_5_MYFG9~left:LX05flax~right:RQ21nacre~wood:maple~figure:ray~wax:red~caliper:18~pin:7 || rawleaf_0014_4_PKSFS~left:LX41bistre~right:RQ05nacre~wood:pearwood~figure:curl~wax:green~caliper:18~pin:1 || rawleaf_0014_0_5MH9Y~left:START_BEECH~right:RQ74kermes~wood:rosewood~figure:fiddleback~wax:white~caliper:18~pin:5 || rawleaf_0014_6_H6YY8~left:LX21flax~right:RQ03lichen~wood:satinwood~figure:ray~wax:yellow~caliper:18~pin:3 || rawleaf_0014_1_3B86W~left:LX74cedar~right:RQ59lichen~wood:elm burl~figure:ripple~wax:yellow~caliper:17~pin:2,rawleaf_0014_0_5MH9Y|rawleaf_0014_1_3B86W|rawleaf_0014_2_XBM7Y|rawleaf_0014_3_889ET|rawleaf_0014_4_PKSFS|rawleaf_0014_5_MYFG9|rawleaf_0014_6_H6YY8|rawleaf_0014_7_MSDVT,8,plain,START_BEECH,END_HOLLY,74|59|2|41|5|21|3
veneer_packet_00015,rawleaf_0015_5_E49U3~left:LX74cedar~right:RQ37nacre~wood:walnut~figure:fiddleback~wax:blue~caliper:28~pin:7 || rawleaf_0015_1_EM6VH~left:LX86gesso~right:RQ16ivory~wood:walnut~figure:ripple~wax:yellow~caliper:23~pin:0 || rawleaf_0015_7_G55DS~left:LX39hazel~right:END_GILDER~wood:elm burl~figure:curl~wax:red~caliper:22~pin:9 || rawleaf_0015_0_36Y8N~left:START_DAMAR~right:RQ86ochre~wood:maple~figure:ray~wax:green~caliper:19~pin:6 || rawleaf_0015_3_QHUB3~left:LX06gesso~right:RQ57juniper~wood:elm burl~figure:ripple~wax:yellow~caliper:17~pin:9 || rawleaf_0015_6_ZHEEB~left:LX37flax~right:RQ39pewter~wood:elm burl~figure:flame~wax:blue~caliper:27~pin:8 || rawleaf_0015_2_YU37G~left:LX16amber~right:RQ06ochre~wood:elm burl~figure:mottle~wax:blue~caliper:22~pin:5 || rawleaf_0015_4_LYE4N~left:LX57bistre~right:RQ74kermes~wood:pearwood~figure:stripe~wax:red~caliper:25~pin:4,rawleaf_0015_0_36Y8N|rawleaf_0015_1_EM6VH|rawleaf_0015_2_YU37G|rawleaf_0015_3_QHUB3|rawleaf_0015_4_LYE4N|rawleaf_0015_5_E49U3|rawleaf_0015_6_ZHEEB|rawleaf_0015_7_G55DS,8,plain,START_DAMAR,END_GILDER,86|16|6|57|74|37|39
veneer_packet_00016,shopnote~left:IGNORE_16~right:IGNORE_23~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0016_6_BXH4D~left:LX11drift~right:RQ47pewter~wood:pearwood~figure:ripple~wax:green~caliper:23~pin:6 || rawleaf_0016_4_93HMQ~left:LX22gesso~right:RQ30ochre~wood:walnut~figure:flame~wax:white~caliper:28~pin:3 || rawleaf_0016_0_MU25N~left:START_CLOVE~right:RQ20madder~wood:satinwood~figure:ray~wax:green~caliper:27~pin:5 || rawleaf_0016_3_F67LZ~left:LX32amber~right:RQ22ochre~wood:walnut~figure:ray~wax:green~caliper:28~pin:3 || rawleaf_0016_2_Q4GX9~left:LX54gesso~right:RQ32ivory~wood:rosewood~figure:fiddleback~wax:white~caliper:21~pin:6 || rawleaf_0016_5_P77PP~left:LX30gesso~right:RQ11lichen~wood:rosewood~figure:curl~wax:red~caliper:19~pin:0 || rawleaf_0016_1_FF538~left:LX20elm~right:RQ54ochre~wood:pearwood~figure:stripe~wax:white~caliper:26~pin:7 || rawleaf_0016_7_6GGVT~left:LX47hazel~right:END_GILDER~wood:walnut~figure:curl~wax:white~caliper:26~pin:2,rawleaf_0016_0_MU25N|rawleaf_0016_1_FF538|rawleaf_0016_2_Q4GX9|rawleaf_0016_3_F67LZ|rawleaf_0016_4_93HMQ|rawleaf_0016_5_P77PP|rawleaf_0016_6_BXH4D|rawleaf_0016_7_6GGVT,8,smudged,START_CLOVE,END_GILDER,20|54|32|22|30|11|47
veneer_packet_00017,rawleaf_0017_6_7JH5J~left:LX63hazel~right:RQ79pewter~wood:elm burl~figure:mottle~wax:white~caliper:24~pin:3 || rawleaf_0017_5_4QJ4F~left:LX80amber~right:RQ63pewter~wood:satinwood~figure:mottle~wax:black~caliper:18~pin:8 || rawleaf_0017_4_L6Q25~left:LX30gesso~right:RQ80ivory~wood:maple~figure:mottle~wax:green~caliper:22~pin:1 || rawleaf_0017_7_K6T9E~left:LX79hazel~right:END_GILDER~wood:walnut~figure:birdseye~wax:black~caliper:18~pin:1 || rawleaf_0017_0_VVZ72~left:START_ASTER~right:RQ76madder~wood:walnut~figure:ripple~wax:red~caliper:25~pin:7 || rawleaf_0017_1_BKY7L~left:LX76elm~right:RQ43lichen~wood:maple~figure:mottle~wax:white~caliper:25~pin:4 || rawleaf_0017_2_KJZPS~left:LX43drift~right:RQ06ochre~wood:elm burl~figure:stripe~wax:black~caliper:21~pin:1 || rawleaf_0017_3_V89Y9~left:LX06gesso~right:RQ30ochre~wood:pearwood~figure:stripe~wax:red~caliper:25~pin:8,rawleaf_0017_0_VVZ72|rawleaf_0017_1_BKY7L|rawleaf_0017_2_KJZPS|rawleaf_0017_3_V89Y9|rawleaf_0017_4_L6Q25|rawleaf_0017_5_4QJ4F|rawleaf_0017_6_7JH5J|rawleaf_0017_7_K6T9E,8,plain,START_ASTER,END_GILDER,76|43|6|30|80|63|79
veneer_packet_00018,rawleaf_0018_2_QY6FX~left:LX82cedar~right:RQ12madder~wood:rosewood~figure:ripple~wax:red~caliper:28~pin:1 || rawleaf_0018_5_Q7BBW~left:LX86gesso~right:RQ10kermes~wood:pearwood~figure:fiddleback~wax:green~caliper:19~pin:3 || rawleaf_0018_1_PN5M2~left:LX06gesso~right:RQ82kermes~wood:elm burl~figure:stripe~wax:green~caliper:23~pin:8 || shopnote~left:IGNORE_36~right:IGNORE_58~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0018_0_F5PDD~left:START_BEECH~right:RQ06ochre~wood:maple~figure:curl~wax:yellow~caliper:28~pin:3 || rawleaf_0018_4_VZW2V~left:LX80amber~right:RQ86ochre~wood:walnut~figure:ray~wax:red~caliper:26~pin:2 || rawleaf_0018_7_VLX28~left:LX39hazel~right:END_GILDER~wood:walnut~figure:mottle~wax:red~caliper:27~pin:0 || rawleaf_0018_3_ZVTNW~left:LX12elm~right:RQ80ivory~wood:pearwood~figure:ray~wax:yellow~caliper:24~pin:3 || rawleaf_0018_6_DKQ47~left:LX10cedar~right:RQ39pewter~wood:satinwood~figure:stripe~wax:black~caliper:18~pin:5,rawleaf_0018_0_F5PDD|rawleaf_0018_1_PN5M2|rawleaf_0018_2_QY6FX|rawleaf_0018_3_ZVTNW|rawleaf_0018_4_VZW2V|rawleaf_0018_5_Q7BBW|rawleaf_0018_6_DKQ47|rawleaf_0018_7_VLX28,8,smudged,START_BEECH,END_GILDER,6|82|12|80|86|10|39
veneer_packet_00019,rawleaf_0019_2_K7QSP~left:LX36elm~right:RQ16ivory~wood:pearwood~figure:ripple~wax:yellow~caliper:28~pin:1 || rawleaf_0019_0_7GHG3~left:START_CLOVE~right:RQ29nacre~wood:elm burl~figure:ripple~wax:red~caliper:27~pin:6 || rawleaf_0019_3_76JLD~left:LX16amber~right:RQ18kermes~wood:satinwood~figure:curl~wax:green~caliper:26~pin:6 || rawleaf_0019_5_P86H9~left:LX22gesso~right:RQ75lichen~wood:satinwood~figure:curl~wax:green~caliper:20~pin:8 || rawleaf_0019_4_K7U35~left:LX18cedar~right:RQ22ochre~wood:pearwood~figure:stripe~wax:red~caliper:25~pin:9 || rawleaf_0019_7_H4BXE~left:LX56amber~right:END_FERN~wood:rosewood~figure:ray~wax:yellow~caliper:24~pin:0 || rawleaf_0019_6_5UH6K~left:LX75drift~right:RQ56ivory~wood:maple~figure:fiddleback~wax:black~caliper:28~pin:5 || rawleaf_0019_1_PDB94~left:LX29flax~right:RQ36madder~wood:elm burl~figure:flame~wax:blue~caliper:26~pin:5,rawleaf_0019_0_7GHG3|rawleaf_0019_1_PDB94|rawleaf_0019_2_K7QSP|rawleaf_0019_3_76JLD|rawleaf_0019_4_K7U35|rawleaf_0019_5_P86H9|rawleaf_0019_6_5UH6K|rawleaf_0019_7_H4BXE,8,plain,START_CLOVE,END_FERN,29|36|16|18|22|75|56
veneer_packet_00020,rawleaf_0020_3_P3Y7Q~left:LX33bistre~right:RQ50kermes~wood:pearwood~figure:ripple~wax:blue~caliper:25~pin:7 || rawleaf_0020_1_2EK76~left:LX83drift~right:RQ24ivory~wood:rosewood~figure:stripe~wax:blue~caliper:20~pin:4 || rawleaf_0020_7_ZSNV9~left:LX20elm~right:END_HOLLY~wood:rosewood~figure:fiddleback~wax:yellow~caliper:24~pin:5 || rawleaf_0020_5_J2YYL~left:LX01bistre~right:RQ21nacre~wood:maple~figure:ray~wax:red~caliper:27~pin:4 || rawleaf_0020_4_ZSWDE~left:LX50cedar~right:RQ01juniper~wood:elm burl~figure:flame~wax:red~caliper:19~pin:9 || rawleaf_0020_6_52N28~left:LX21flax~right:RQ20madder~wood:rosewood~figure:curl~wax:blue~caliper:21~pin:2 || rawleaf_0020_2_ML74G~left:LX24amber~right:RQ33juniper~wood:walnut~figure:ray~wax:green~caliper:22~pin:1 || rawleaf_0020_0_YQV7B~left:START_BEECH~right:RQ83lichen~wood:maple~figure:fiddleback~wax:yellow~caliper:27~pin:1,rawleaf_0020_0_YQV7B|rawleaf_0020_1_2EK76|rawleaf_0020_2_ML74G|rawleaf_0020_3_P3Y7Q|rawleaf_0020_4_ZSWDE|rawleaf_0020_5_J2YYL|rawleaf_0020_6_52N28|rawleaf_0020_7_ZSNV9,8,plain,START_BEECH,END_HOLLY,83|24|33|50|1|21|20
veneer_packet_00021,rawleaf_0021_5_E8H6E~left:LX50cedar~right:RQ43lichen~wood:rosewood~figure:ray~wax:red~caliper:20~pin:6 || shopnote~left:IGNORE_69~right:IGNORE_90~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || guardstrip~left:GUARD_51~right:GUARD_79~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || rawleaf_0021_3_XLKSQ~left:LX32amber~right:RQ48ivory~wood:maple~figure:flame~wax:red~caliper:27~pin:0 || rawleaf_0021_0_BTGNB~left:START_ASTER~right:RQ83lichen~wood:walnut~figure:mottle~wax:white~caliper:27~pin:9 || rawleaf_0021_7_VEG8Q~left:LX55hazel~right:END_GILDER~wood:rosewood~figure:ray~wax:white~caliper:22~pin:6 || rawleaf_0021_6_YHTJN~left:LX43drift~right:RQ55pewter~wood:walnut~figure:fiddleback~wax:blue~caliper:23~pin:8 || rawleaf_0021_4_UW5XP~left:LX48amber~right:RQ50kermes~wood:elm burl~figure:fiddleback~wax:black~caliper:21~pin:0 || rawleaf_0021_1_J7KV4~left:LX83drift~right:RQ57juniper~wood:walnut~figure:ripple~wax:yellow~caliper:23~pin:8 || rawleaf_0021_2_KFYS8~left:LX57bistre~right:RQ32ivory~wood:pearwood~figure:flame~wax:black~caliper:19~pin:8,rawleaf_0021_0_BTGNB|rawleaf_0021_1_J7KV4|rawleaf_0021_2_KFYS8|rawleaf_0021_3_XLKSQ|rawleaf_0021_4_UW5XP|rawleaf_0021_5_E8H6E|rawleaf_0021_6_YHTJN|rawleaf_0021_7_VEG8Q,8,busy,START_ASTER,END_GILDER,83|57|32|48|50|43|55
veneer_packet_00022,rawleaf_0022_5_TGTND~left:LX69flax~right:RQ21nacre~wood:maple~figure:stripe~wax:black~caliper:25~pin:7 || rawleaf_0022_7_UJQQW~left:LX35drift~right:END_FERN~wood:walnut~figure:ray~wax:white~caliper:24~pin:9 || rawleaf_0022_0_TQ46K~left:START_BEECH~right:RQ18kermes~wood:walnut~figure:flame~wax:yellow~caliper:27~pin:3 || rawleaf_0022_4_FV4YZ~left:LX78gesso~right:RQ69nacre~wood:elm burl~figure:curl~wax:green~caliper:26~pin:8 || rawleaf_0022_3_JJV2J~left:LX75drift~right:RQ78ochre~wood:elm burl~figure:flame~wax:red~caliper:17~pin:1 || rawleaf_0022_2_6TL7G~left:LX67drift~right:RQ75lichen~wood:rosewood~figure:birdseye~wax:white~caliper:25~pin:6 || rawleaf_0022_6_WE7LG~left:LX21flax~right:RQ35lichen~wood:maple~figure:stripe~wax:red~caliper:22~pin:2 || guardstrip~left:GUARD_55~right:GUARD_03~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || rawleaf_0022_1_Z24BZ~left:LX18cedar~right:RQ67lichen~wood:pearwood~figure:stripe~wax:red~caliper:18~pin:2 || shopnote~left:IGNORE_90~right:IGNORE_27~wood:scrap~figure:practice~wax:none~caliper:0~pin:0,rawleaf_0022_0_TQ46K|rawleaf_0022_1_Z24BZ|rawleaf_0022_2_6TL7G|rawleaf_0022_3_JJV2J|rawleaf_0022_4_FV4YZ|rawleaf_0022_5_TGTND|rawleaf_0022_6_WE7LG|rawleaf_0022_7_UJQQW,8,busy,START_BEECH,END_FERN,18|67|75|78|69|21|35
veneer_packet_00023,rawleaf_0023_2_6JSNV~left:LX14gesso~right:RQ76madder~wood:maple~figure:flame~wax:yellow~caliper:23~pin:8 || rawleaf_0023_5_FHL92~left:LX15hazel~right:RQ22ochre~wood:pearwood~figure:ripple~wax:black~caliper:27~pin:4 || rawleaf_0023_3_7KM92~left:LX76elm~right:RQ57juniper~wood:satinwood~figure:birdseye~wax:blue~caliper:22~pin:6 || rawleaf_0023_1_PYLG6~left:LX47hazel~right:RQ14ochre~wood:maple~figure:ripple~wax:green~caliper:23~pin:4 || guardstrip~left:GUARD_77~right:GUARD_97~wood:paper~figure:separator~wax:none~caliper:0~pin:0 || rawleaf_0023_6_TBY6T~left:LX22gesso~right:RQ68madder~wood:walnut~figure:stripe~wax:red~caliper:19~pin:8 || rawleaf_0023_7_5V5E4~left:LX68elm~right:END_EBONY~wood:elm burl~figure:stripe~wax:white~caliper:26~pin:1 || rawleaf_0023_0_XG67V~left:START_CLOVE~right:RQ47pewter~wood:rosewood~figure:mottle~wax:white~caliper:23~pin:4 || rawleaf_0023_4_TXLSU~left:LX57bistre~right:RQ15pewter~wood:walnut~figure:flame~wax:green~caliper:25~pin:8 || shopnote~left:IGNORE_44~right:IGNORE_42~wood:scrap~figure:practice~wax:none~caliper:0~pin:0,rawleaf_0023_0_XG67V|rawleaf_0023_1_PYLG6|rawleaf_0023_2_6JSNV|rawleaf_0023_3_7KM92|rawleaf_0023_4_TXLSU|rawleaf_0023_5_FHL92|rawleaf_0023_6_TBY6T|rawleaf_0023_7_5V5E4,8,busy,START_CLOVE,END_EBONY,47|14|76|57|15|22|68
veneer_packet_00024,rawleaf_0024_6_ZY2ZB~left:LX74cedar~right:RQ10kermes~wood:walnut~figure:stripe~wax:blue~caliper:19~pin:1 || rawleaf_0024_1_LDKLP~left:LX71hazel~right:RQ76madder~wood:walnut~figure:ripple~wax:black~caliper:27~pin:2 || rawleaf_0024_3_E8PTK~left:LX22gesso~right:RQ70ochre~wood:satinwood~figure:stripe~wax:red~caliper:27~pin:2 || shopnote~left:IGNORE_16~right:IGNORE_90~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0024_2_NEJ4V~left:LX76elm~right:RQ22ochre~wood:pearwood~figure:stripe~wax:red~caliper:25~pin:1 || rawleaf_0024_0_FHS2X~left:START_CLOVE~right:RQ71pewter~wood:pearwood~figure:stripe~wax:yellow~caliper:19~pin:6 || rawleaf_0024_5_GZHEX~left:LX51drift~right:RQ74kermes~wood:satinwood~figure:stripe~wax:yellow~caliper:21~pin:0 || rawleaf_0024_7_3LK4Y~left:LX10cedar~right:END_GILDER~wood:walnut~figure:ripple~wax:black~caliper:17~pin:0 || rawleaf_0024_4_GY3WE~left:LX70gesso~right:RQ51lichen~wood:elm burl~figure:mottle~wax:black~caliper:19~pin:6,rawleaf_0024_0_FHS2X|rawleaf_0024_1_LDKLP|rawleaf_0024_2_NEJ4V|rawleaf_0024_3_E8PTK|rawleaf_0024_4_GY3WE|rawleaf_0024_5_GZHEX|rawleaf_0024_6_ZY2ZB|rawleaf_0024_7_3LK4Y,8,smudged,START_CLOVE,END_GILDER,71|76|22|70|51|74|10
veneer_packet_00025,rawleaf_0025_0_EZPED~left:START_BEECH~right:RQ54ochre~wood:pearwood~figure:ripple~wax:black~caliper:24~pin:3 || rawleaf_0025_2_TUUJZ~left:LX80amber~right:RQ01juniper~wood:pearwood~figure:ray~wax:black~caliper:23~pin:1 || rawleaf_0025_1_W7XGY~left:LX54gesso~right:RQ80ivory~wood:pearwood~figure:ray~wax:yellow~caliper:26~pin:0 || rawleaf_0025_3_HZY5L~left:LX01bistre~right:RQ35lichen~wood:rosewood~figure:ripple~wax:blue~caliper:28~pin:7 || rawleaf_0025_7_EYBMN~left:LX26cedar~right:END_GILDER~wood:rosewood~figure:ray~wax:white~caliper:21~pin:1 || rawleaf_0025_6_7EN3K~left:LX60elm~right:RQ26kermes~wood:rosewood~figure:fiddleback~wax:green~caliper:28~pin:0 || rawleaf_0025_4_PQWLY~left:LX35drift~right:RQ84madder~wood:elm burl~figure:ripple~wax:yellow~caliper:17~pin:9 || rawleaf_0025_5_9VTZ9~left:LX84elm~right:RQ60madder~wood:maple~figure:fiddleback~wax:yellow~caliper:28~pin:4,rawleaf_0025_0_EZPED|rawleaf_0025_1_W7XGY|rawleaf_0025_2_TUUJZ|rawleaf_0025_3_HZY5L|rawleaf_0025_4_PQWLY|rawleaf_0025_5_9VTZ9|rawleaf_0025_6_7EN3K|rawleaf_0025_7_EYBMN,8,plain,START_BEECH,END_GILDER,54|80|1|35|84|60|26
veneer_packet_00026,rawleaf_0026_1_XJXDB~left:LX81bistre~right:RQ77nacre~wood:pearwood~figure:birdseye~wax:yellow~caliper:27~pin:8 || rawleaf_0026_7_XG64K~left:LX00amber~right:END_HOLLY~wood:elm burl~figure:ray~wax:green~caliper:22~pin:0 || rawleaf_0026_4_MFJYY~left:LX51drift~right:RQ16ivory~wood:maple~figure:flame~wax:blue~caliper:20~pin:4 || rawleaf_0026_2_UMD5P~left:LX77flax~right:RQ44madder~wood:satinwood~figure:ripple~wax:green~caliper:23~pin:7 || rawleaf_0026_0_QYVMP~left:START_ASTER~right:RQ81juniper~wood:maple~figure:ripple~wax:red~caliper:20~pin:4 || rawleaf_0026_5_5BHQ4~left:LX16amber~right:RQ48ivory~wood:satinwood~figure:flame~wax:yellow~caliper:22~pin:7 || rawleaf_0026_6_SKLLY~left:LX48amber~right:RQ00ivory~wood:maple~figure:stripe~wax:yellow~caliper:19~pin:0 || rawleaf_0026_3_PHGH6~left:LX44elm~right:RQ51lichen~wood:walnut~figure:curl~wax:blue~caliper:25~pin:8,rawleaf_0026_0_QYVMP|rawleaf_0026_1_XJXDB|rawleaf_0026_2_UMD5P|rawleaf_0026_3_PHGH6|rawleaf_0026_4_MFJYY|rawleaf_0026_5_5BHQ4|rawleaf_0026_6_SKLLY|rawleaf_0026_7_XG64K,8,plain,START_ASTER,END_HOLLY,81|77|44|51|16|48|0
veneer_packet_00027,rawleaf_0027_5_T2UY6~left:LX00amber~right:RQ85nacre~wood:maple~figure:curl~wax:black~caliper:27~pin:5 || rawleaf_0027_6_U8MEE~left:LX85flax~right:RQ62ochre~wood:maple~figure:ray~wax:blue~caliper:17~pin:7 || shopnote~left:IGNORE_74~right:IGNORE_10~wood:scrap~figure:practice~wax:none~caliper:0~pin:0 || rawleaf_0027_2_UTMT4~left:LX84elm~right:RQ17juniper~wood:pearwood~figure:ripple~wax:red~caliper:23~pin:2 || rawleaf_0027_4_HFDMY~left:LX32amber~right:RQ00ivory~wood:satinwood~figure:ripple~wax:blue~caliper:18~pin:5 || rawleaf_0027_0_W638G~left:START_CLOVE~right:RQ34kermes~wood:satinwood~figure:stripe~wax:yellow~caliper:17~pin:4 || rawleaf_0027_3_6WFN8~left:LX17bistre~right:RQ32ivory~wood:maple~figure:ripple~wax:black~caliper:19~pin:1 || rawleaf_0027_1_YBHE9~left:LX34cedar~right:RQ84madder~wood:walnut~figure:ripple~wax:red~caliper:22~pin:1 || rawleaf_0027_7_S4772~left:LX62gesso~right:END_HOLLY~wood:rosewood~figure:fiddleback~wax:red~caliper:24~pin:1,rawleaf_0027_0_W638G|rawleaf_0027_1_YBHE9|rawleaf_0027_2_UTMT4|rawleaf_0027_3_6WFN8|rawleaf_0027_4_HFDMY|rawleaf_0027_5_T2UY6|rawleaf_0027_6_U8MEE|rawleaf_0027_7_S4772,8,smudged,START_CLOVE,END_HOLLY,34|84|17|32|0|85|62
